nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount,bimok
24007714,"2021년 10월 서울시본청 안전총괄실 안전총괄관 도로관리과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007714,서울시본청,안전총괄실,안전총괄관,도로관리과,,2021,10,,,,"안전총괄실 안전총괄관 도로관리과","2021-10-05 12:00","식사(중구 무교로 17)","지하정보 통합분석시스템 구축관련 간담회","도로관리과장외 3명",제로페이,44000,시책
24007714,"2021년 10월 서울시본청 안전총괄실 안전총괄관 도로관리과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007714,서울시본청,안전총괄실,안전총괄관,도로관리과,,2021,10,,,,"안전총괄실 안전총괄관 도로관리과","2021-10-01 12:10","흑산도 홍어(중구 무교로 6)","도로 파손 등 신고포상금 지급규칙 개정관련 간담회","도로관리과장외 3명",제로페이,57000,시책
24019610,"2021년 10월 서울시본청 도시계획국 도시계획상임기획과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24019610,서울시본청,도시계획국,도시계획상임기획과,,,2021,10,,,,도시계획상임기획과,"2021-10-20 13:53","서울시청 별관매점 (중구 덕수궁길 15, 오세훈)","부서에 필요한 커피 및 다과류 구입 비용","도시계획상임기획과 전직원",제로페이,480000,부서
24019610,"2021년 10월 서울시본청 도시계획국 도시계획상임기획과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24019610,서울시본청,도시계획국,도시계획상임기획과,,,2021,10,,,,도시계획상임기획과,"2021-10-27 21:49","널벅지 (서대문구 충정로11길 28, 이민호)","현안업무 직원격려 간담회 비용 지출","도시계획상임기획과장외 7명",제로페이,240000,시책
24019610,"2021년 10월 서울시본청 도시계획국 도시계획상임기획과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24019610,서울시본청,도시계획국,도시계획상임기획과,,,2021,10,,,,도시계획상임기획과,"2021-10-27 13:07","댓짱돈가스 (중구 정동길 17, 김대성)","도시계획위원회 안건에 따른 간담회 비용 지출","상임기획팀장외 3명",카드,61500,시책
24019610,"2021년 10월 서울시본청 도시계획국 도시계획상임기획과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24019610,서울시본청,도시계획국,도시계획상임기획과,,,2021,10,,,,도시계획상임기획과,"2021-10-25 19:53","종종서울 (중구 만리재로35길 15, 이종화)","역세권주택 기준 개정에 따른 간담회 비용 지출","도시계획상임기획과장외 6명",제로페이,183000,시책
24019610,"2021년 10월 서울시본청 도시계획국 도시계획상임기획과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24019610,서울시본청,도시계획국,도시계획상임기획과,,,2021,10,,,,도시계획상임기획과,"2021-10-22 12:35","아리연 (중구 세종대로12길 12, 이태헌)","창신구역 자문회의 관련 간담회 비용 지출","도시계획상임기획과장외 1명",제로페이,58000,시책
24019610,"2021년 10월 서울시본청 도시계획국 도시계획상임기획과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24019610,서울시본청,도시계획국,도시계획상임기획과,,,2021,10,,,,도시계획상임기획과,"2021-10-20 12:29","창고43 (중구 서소문로 120, 임금옥)","단독주택재건축 시구합동회의 관련 간담회 비용 지출","도시계획상임기획과장외 2명",제로페이,45000,시책
24019610,"2021년 10월 서울시본청 도시계획국 도시계획상임기획과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24019610,서울시본청,도시계획국,도시계획상임기획과,,,2021,10,,,,도시계획상임기획과,"2021-10-14 21:53","삼곱식당 (중구 중림로 10, 김미옥)","공공건축심의위원회 관련 간담회 비용 지출","도시계획상임기획과장외 4명",제로페이,150000,시책
24030668,"2021년 10월 사업소 상수도사업본부 광암아리수정수센터 정수과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/24030668,사업소,상수도사업본부,광암아리수정수센터,정수과,,2021,10,,,,"광암아리수정수센터 정수과","2021-10-08 10:55","이마트 명일점(강동구 고덕로 276)",차류구매,"방진표 외 29명",카드,476160,부서
24041491,"2021년 10월 사업소 도시기반시설본부 시설국 설비부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24041491,사업소,도시기반시설본부,시설국,설비부,,2021,10,,,,"도시기반시설본부 서실국 설비부","2021-10-22 14:27","코코호도 종로점 (종로구 종로 19)","부서 방문 민원 접대 및 부서운영을 위한 음료 등 구매","설비부 전체 35명",제로페이,56000,부서
24041491,"2021년 10월 사업소 도시기반시설본부 시설국 설비부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24041491,사업소,도시기반시설본부,시설국,설비부,,2021,10,,,,"도시기반시설본부 서실국 설비부","2021-10-19 16:56","서울시청매점(중구 서소문동 37)","부서 방문 민원 접대 및 부서운영을 위한 음료 등 구매","설비부 전체 35명",제로페이,350000,부서
24041491,"2021년 10월 사업소 도시기반시설본부 시설국 설비부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24041491,사업소,도시기반시설본부,시설국,설비부,,2021,10,,,,"도시기반시설본부 서실국 설비부","2021-10-25 12:16","창고43 무교점 (중구 무교로 21)","율곡로 창경궁앞 도로구조개선공사 및 삼양동 빈집활용 복합커뮤니티 건립 등 현안업무 관련 간담회","설비부장 외 3명",제로페이,89000,시책
24041491,"2021년 10월 사업소 도시기반시설본부 시설국 설비부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24041491,사업소,도시기반시설본부,시설국,설비부,,2021,10,,,,"도시기반시설본부 서실국 설비부","2021-10-15 12:40","우도일식 (중구 세종대로 124)","2021년 국정감사 대비 예상쟁점사항 검토 및 주요 현안업무 관련 간담회","설비부장 외 3명",카드,80000,시책
24041491,"2021년 10월 사업소 도시기반시설본부 시설국 설비부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24041491,사업소,도시기반시설본부,시설국,설비부,,2021,10,,,,"도시기반시설본부 서실국 설비부","2021-10-12 12:24","보돌미역 광화문sfc몰 (중구 세종대로 136)","농업 공화국 조성사업 및 새로운 광화문 광장 조성사업 등 현안업무 관련 회의","설비부장 외 3명",카드,68000,시책
24041491,"2021년 10월 사업소 도시기반시설본부 시설국 설비부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24041491,사업소,도시기반시설본부,시설국,설비부,,2021,10,,,,"도시기반시설본부 서실국 설비부","2021-10-08 12:03","창고43 무교점 (중구 무교로 21)","서울 제물포터널 민간투자사업 및 동부간선도로 확장공사 등 현안업무 관련 간담회","설비부장 외 3명",카드,66000,시책
24041491,"2021년 10월 사업소 도시기반시설본부 시설국 설비부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/24041491,사업소,도시기반시설본부,시설국,설비부,,2021,10,,,,"도시기반시설본부 서실국 설비부","2021-10-07 12:37","삼원일식 (중구 무교로 32)","2021년 국정감사 대비 예상쟁점사항 검토 등 현안업무 관련 간담회","설비부장 외 3명",제로페이,105000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-26 00:00",㈜태승물산,"2021년 하반기 부서원 생일 축하 상품권 구입","재무국장 외 23명",현금,75000,정원
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-29 12:42","진동횟집 (중구 세종대로)","행감 예상질문 답변자료 검토 관련 간담회","재무과장 외 2명",제로페이,75000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-28 12:49","시청해우리 (중구 서소문로)","수의계약 제도 개선 관련 간담회","재무과장 외 3명",제로페이,120000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-28 12:22","한암동COF (중구 정동길)","2022년도 예산안 업무보고회 준비 관련 간담회","재무국장 외 3명",제로페이,115000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-27 18:53","무교동낙지 (중구 덕수궁길)","행감 예상질문 답변자료 작성 관련 간담회","재무과장 외 3명",제로페이,117000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-27 13:27","투썸플레이스 서소문점 (중구 서소문로)","재무국 행감 준비 직원 격려",재무국,제로페이,45180,기관
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-27 13:07","스시트로 (중구 서소문로)","차기 시금고 지정 1차 전문가 자문회의 관련 간담회","재무과장 외 5명",카드,176000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-27 13:22","㈜바닷가작은부엌덕수궁점 (중구 태평로)","재정계획심의위원회 준비 관련 간담회","재무국장 외 6명",제로페이,196000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-26 12:25","(사)탈북여성지원 지에프에스 우물가 (중구 세종대로)","재무국 현안업무 추진 직원 격려",재무국,제로페이,26500,기관
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-26 12:17","광화문국밥 (중구 세종대로)","서울시 불용물품 양여정보 공개 관련 간담회","재무과장 외 4명",제로페이,121000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-25 12:47","한암동COF (중구 정동길)","긴급 현안회의 관련 간담회","재무국장 외 2명",제로페이,59000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-22 12:38","오가와 (중구 남대문로)","행정사무감사 예질 준비 관련 간담회","재무과장 외 2명",카드,58000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-21 12:55","브이아이피참치 (중구 세종대로)","시금고 컨설팅 추진 관련 간담회","재무국장 외 4명",제로페이,150000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-20 19:33","오리마당 (중구 세종대로)","지방회계관리훈령 개정 의견제출 관련 간담회","재무국장 외 2명",제로페이,65000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-20 13:11","무교소호정 (중구 무교로)","국정감사 국토위 질의 대비 관련 간담회","재무국장 외 3명",제로페이,100000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-20 12:52","한국관 (중구 서소문로)","한시임기제 채용 준비 관련 간담회","재무과장 외 3명",제로페이,116000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-19 19:55","무교동낙지 (중구 덕수궁길)","국정감사 국토위 대비 관련 간담회","재무국장 외 3명",제로페이,119000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-19 13:24","투썸플레이스 서소문점 (중구 서소문로)","국정감사 행안위 준비 직원 격려",재무국,제로페이,53840,기관
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-19 12:57","참숯골 (중구 무교로)","국정감사 행안위 대비 관련 간담회","재무국장 외 2명",제로페이,60000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-19 12:29","김삼보 (중구 을지로)","국정감사 예상질의답변자료 준비 간담회","재무과장 외 3명",제로페이,118000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-18 20:02","스시트로 (중구 서소문로)","국정감사 예상쟁점 검토 관련 간담회","재무과장 외 5명",카드,154000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-18 12:39","탐앤탐스 대한항공 서소문점 (중구 서소문로)","국정감사업무 담당 직원 격려",재무국,제로페이,23300,기관
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-18 12:27","주식회사 뚝심 (중구 통일로)","2020회계연도 채권관리 관련 간담회","재무과장 외 3명",제로페이,87000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-18 12:05","고려삼계탕 (중구 서소문로)","서울시 금고 지정 관련 자문회의 준비 간담회","재무국장 외 3명",제로페이,68000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-15 20:28","맨인문 (서대문구 서소문로)","지방회계법 법률안 일부 개정 검토 간담회","재무과장 외 3명",제로페이,116000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-15 12:12","신호북창동점 (중구 세종대로)","국회의원 요구자료 제출 관련 간담회","재무국장 외 2명",제로페이,48000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-15 12:01","끼룩 (중구 서소문로)","자재창고 운영 관련 간담회","재무과장 외 3명",제로페이,87500,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-14 13:41","서울시청 별관매점 (중구 덕수궁길)","재무국 직원 격려 간식 구입",재무국,제로페이,770000,기관
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-14 13:15","투썸플레이스 서소문점 (중구 서소문로)","재무국 현안업무 추진 직원 격려",재무국,제로페이,15360,기관
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-13 12:22","남도한식 정든님 (중구 세종대로)","예산조정회의 관련 간담회","재무국장 외 3명",제로페이,100000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-12 12:53","어반가든 (중구 정동길)","재무과 근무성적평정 추진 관련 간담회","재무과장 외 3명",제로페이,105000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-12 12:30","보원에프앤비 (중구 남대문로)","국감 검토회의 준비 관련 간담회","재무국장 외 3명",제로페이,64000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-08 20:03","무교동낙지 (중구 덕수궁길)","2021년도 행정사무감사 준비 관련 간담회","재무행정팀장 외 3명",제로페이,110000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-07 20:06","RENA (중구 세종대로)","서울계약마당시스템 운영 관련 간담회","재무과장 외 3명",카드,112000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-07 12:27","남도한식 정든님 (중구 세종대로)","10월 조례규칙심의회 검토 관련 간담회","재무국장 외 2명",제로페이,60000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-06 12:25","광화문 몽로 (중구 세종대로)","2020회계연도 결산 업무 추진 관련 간담회","재무과장 외 2명",제로페이,53000,시책
24051964,"2021년 10월 서울시본청 재무국 재무과 업무추진비 - 기관운영 정원가산 시책추진",http://opengov.seoul.go.kr/public/24051964,서울시본청,재무국,재무과,,,2021,10,,,,"재무국 재무과","2021-10-01 12:24","삼우정 (중구 서소문로)","지방재정관리시스템 기능 개선 협의 관련 간담회","재무국장 외 3명",제로페이,60000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-29 16:24","풀무원(서울 중구 세종대로 39)","현안업무 추진 관련 조기출근 직원 간식 구매비용 지급","주택정책과 직원",카드,38300,부서
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-29 12:55","삼우정(중구 서소문로 134-12)","재개발임대주택 운영 관련 간담회 비용 지급","주택정택과장 등 5명",제로페이,105000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-29 12:44","아리연(중구 세종대로12길 12)","행정감사 대비 예질검토 관련 간담회 비용 지급","주택정책실장 등 4명",제로페이,116000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-28 20:45","우육면가(중구 서소문로 124)","매입임대주택 연구용역 관련 간담회 비용 지급","주택정책과장 등 5명",제로페이,56000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-28 16:46","서울시청 연금매점(중구 덕수궁길 15)","주택정책실장실 방문객 제공을 위한 과일 구매비용 지급","주택정책실장 등",제로페이,490000,기관
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-28 13:04","강서면옥(중구 세종대로11길 35)","청년임차보증금 이자지원사업 추진 관련 간담회 비용 지급","주택정책과장 등 5명",제로페이,70000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-27 21:49","도틔대가(중구 세종대로 72-1)","도시계획위원회 관련 간담회 비용 지급","주택정책실장 등 4명",제로페이,85000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-27 20:02","삼백집(중구 남대문로1길 6)","주택정책 현안업무 추진 관계자 간담회 비용 지급","주택정책팀장 등 3명",제로페이,36500,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-27 16:11","수래연(중구 세종로 139)","주거복지센터 운영 관련 간담회 비용 지급","주택정책과장 등 2명",카드,10300,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-27 12:20","김앤장(중구 무교로 6)","행정감사 대비 현안업무 검토 관련 간담회 비용 지급","주택정책팀장 등 2명",제로페이,19500,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-25 13:27","더테이블(중구 세종대로 124)","건축위원회 안건 사전보고 관련 간담회 비용 지급","주택정책실장 등 4명",제로페이,110000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-25 12:27","남대문과일(중구 남대문시장4길 28-12)","주택정책실장실 방문객 제공을 위한 과일 구매비용 지급","주택정책실장 등",카드,125000,기관
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-25 12:26","RENA(중구 세종대로11길 36)","도시건축분야 불필요한 제도개선 관련 간담회 비용 지급","주택정책과장 등 4명",카드,85000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-22 21:13","어반가든(중구 정동길 12-15)","공공임대주택 품질관리 관련 간담회 비용 지급","주택정책실장 등 4명",제로페이,120000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-22 12:22","창고43 시청점(중구 서소문로 120)","행복주택 건설사업 추진 관련 간담회 비용 지급","주택정책과장 등 4명",제로페이,60000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-21 13:16","파리바게뜨(중구 서소문로 129)","주택정책 현안업무 추진 직원 격려 간식 구매비용 지급","주택정책과 직원",제로페이,380000,부서
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-21 13:11","바닷가작은부엌 덕수궁점(중구 덕수궁길 7)","장기전세주택 관련 간담회 비용 지급","주택정책과장 등 3명",제로페이,85000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-21 12:29","흑산도홍어(중구 무교로 6)","소규모 재건축 활성화 관련 간담회 비용 지급","주택정책실장 등 6명",제로페이,100000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-20 13:16","크레이지후라이(중구 서소문로 124)","일반 매입임대주택 사업 추진 관련 간담회 비용 지급","주택정책팀장 등 5명",제로페이,76000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-20 10:38","카페아이엠티(중구 서소문로 124)","국감대비 국토부와의 간담회 비용 지급","주택정책과장 등 8명",제로페이,63000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-20 09:22","무교동북어국집(중구 을지로1길 38)","국정감사 관련 간담회 비용 지급","주택정책실장 등 2명",제로페이,16000,시책
